liga,nombre_completo,nombre_abreviado,fecha_nacimiento,url_perfil
Liga Desarrollo,JUAN MANUEL BAZTAN SUAREZ,"BAZTAN, J.",18/03/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/336412/baztan-suarez-juan-manuel
Liga Desarrollo,JUAN MARTIN CLAVELL,"CLAVELL, J.",27/11/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/379582/clavell-juan-martin
Liga Desarrollo,JUAN MARTIN ESTREMERO,"ESTREMERO, J.",10/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/41455/estremero-juan-martin
Liga Desarrollo,JUAN PABLO ARIAS,"ARIAS, J.",25/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/96264/arias-juan-pablo
Liga Desarrollo,JUAN SEBASTIAN RODRIGUEZ SARTORA,"RODRIGUEZ, J.",15/05/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/93902/rodriguez-sartora-juan-sebastian
Liga Desarrollo,JULIAN SALAS MILICEVICH,"SALAS, J.",19/02/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/84939/salas-milicevich-julian
Liga Desarrollo,JULIAN PASETTO,"PASETTO, J.",25/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/396199/pasetto-julian
Liga Desarrollo,JULIAN SANTINO MALDONADO DE LOS CAMPOS,"MALDONADO, J.",19/04/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/379567/maldonado-de-los-campos-julian-santino
Liga Desarrollo,LAUTARO MORALES GOMEZ,"MORALES, L.",26/11/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/186116/morales-gomez-lautaro
Liga Desarrollo,LAUTARO DALLA CORTE,"DALLA, L.",14/02/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/96277/dalla-corte-lautaro
Liga Desarrollo,LAUTARO IVAN ACUÑA,"ACUÑA, L.",04/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/218014/acuna-lautaro-ivan
Liga Desarrollo,LAUTARO JUAN DAVID DA LUZ,"DA LUZ , L.",04/01/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/190914/da-luz-lautaro-juan-david
Liga Desarrollo,LAUTARO NICOLAS STANCAMPIANO,"STANCAMPIANO, L.",16/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/182580/stancampiano-lautaro-nicolas
Liga Desarrollo,LAUTARO NICOLAS CERIONI,"CERIONI, L.",15/11/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/327561/cerioni-lautaro-nicolas
Liga Desarrollo,LAUTARO URIEL BRIEND GONZALEZ,"BRIEND, L.",04/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/306086/briend-gonzalez-lautaro-uriel
Liga Desarrollo,LEONEL PASCUAL NUÑEZ HERNANDEZ,"NUÑEZ, L.",13/01/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/339564/nunez-hernandez-leonel-pascual
Liga Desarrollo,LEONEL SEBASTIAN MUÑOZ VERA,"MUÑOZ, L.",05/12/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/331646/munoz-vera-leonel-sebastian
Liga Desarrollo,LORENZO CUSI,"CUSI, L.",21/07/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/187314/cusi-lorenzo
Liga Desarrollo,LUCA SALVETTI,"SALVETTI, L.",02/05/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/322221/salvetti-luca
Liga Desarrollo,LUCA TARELLI,"TARELLI, L.",18/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/385503/tarelli-luca
Liga Desarrollo,LUCA D'ASCENZO,"D'ASCENZO, L.",08/06/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/385800/d-ascenzo-luca
Liga Desarrollo,LUCAS ANDERSSON,"ANDERSSON, L.",23/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/334213/andersson-lucas
Liga Desarrollo,LUCAS EDUARDO PERALTA,"PERALTA, L.",01/02/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/159031/peralta-lucas-eduardo
Liga Desarrollo,LUCCA JULIANO CAVALLOTTI,"JULIANO, L.",23/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/89620/juliano-cavallotti-lucca
Liga Desarrollo,LUCCA LORENZO GIULIANI,"GIULIANI, L.",18/09/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/322247/giuliani-lucca-lorenzo
Liga Desarrollo,LUCIANO TURRINI,"TURRINI, L.",17/03/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/388347/turrini-luciano
Liga Desarrollo,LUCIANO FERNANDEZ CID,"FERNANDEZ, L.",09/10/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/40261/fernandez-cid-luciano
Liga Desarrollo,LUCIANO TUNDIS,"TUNDIS, L.",20/02/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/384134/tundis-luciano
Liga Desarrollo,LUCIO MANTOVANI,"MANTOVANI, L.",14/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/384707/mantovani-lucio
Liga Desarrollo,LUCIO EZEQUIEL URQUIZA FRANZ,"URQUIZA, L.",18/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/239025/urquiza-franz-lucio-ezequiel
Liga Desarrollo,LUKA GARCIA OULEGO,"GARCIA, L.",02/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/41442/garcia-oulego-luka
Liga Desarrollo,MANUEL SUJOLUZKY,"SUJOLUZKY, M.",04/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/334094/sujoluzky-manuel
Liga Desarrollo,MANUEL FRANZA,"FRANZA, M.",01/08/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/377196/franza-manuel
Liga Desarrollo,MARCELO GABRIEL PEREYRA,"PEREYRA, M.",27/07/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/275164/pereyra-marcelo-gabriel
Liga Desarrollo,MARCOS SANTINO SOLARI BODACH,"SOLARI, M.",04/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/78923/solari-bodach-marcos-santino
Liga Desarrollo,MARIANO DE URRENGOECHEA,"DE URRENGOECHEA, M.",27/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/282932/de-urrengoechea-mariano
Liga Desarrollo,MARIANO EZEQUIEL GOICOECHEA,"GOICOECHEA, M.",09/02/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/202340/goicoechea-mariano-ezequiel
Liga Desarrollo,MARTIN TORRIANI,"TORRIANI, M.",22/03/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/268139/torriani-martin
Liga Desarrollo,MARTIN GONZALEZ CELANO,"GONZALEZ, M.",31/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/68608/gonzalez-celano-martin
Liga Desarrollo,MARTIN CHAPERO,"CHAPERO, M.",24/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/274342/chapero-martin
Liga Desarrollo,MARTIN ESTEBAN PEREZ,"PEREZ, M.",07/02/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/87993/perez-martin-esteban
Liga Desarrollo,MARTIN SEBASTIAN ESPINDOLA,"ESPINDOLA, M.",01/06/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/345208/espindola-martin-sebastian
Liga Desarrollo,MARTINO CAPORALETTI,"CAPORALETTI, M.",13/04/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/214713/caporaletti-martino
Liga Desarrollo,MATEO MONDINO,"MONDINO, M.",27/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/293943/mondino-mateo
Liga Desarrollo,MATEO REIZNER,"REIZNER, M.",11/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/334126/reizner-mateo
Liga Desarrollo,MATEO CUELLO,"CUELLO, M.",03/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/78496/cuello-mateo
Liga Desarrollo,MATEO FESSIA,"FESSIA, M.",04/02/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/278405/fessia-mateo
Liga Desarrollo,MATEO REARTE,"REARTE, M.",20/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/322836/rearte-mateo
Liga Desarrollo,MATEO CERRUTI,"CERRUTI, M.",21/03/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/188789/cerruti-mateo
Liga Desarrollo,MATEO CECI,"CECI, M.",05/03/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/380942/ceci-mateo
Liga Desarrollo,MATIAS KHOURY PORTUGAL,"KHOURY, M.",27/03/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/76/89438/249614/khoury-portugal-matias
Liga Desarrollo,MATIAS SANZ PIERLORENZI,"SANZ, M.",11/09/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1424/91091/78474/sanz-pierlorenzi-matias
Liga Desarrollo,MATIAS GONZALEZ FERNANDEZ,"GONZALEZ, M.",04/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/82488/gonzalez-fernandez-matias
Liga Desarrollo,MATIAS ALBERTO BARRERA MONACHESI,"BARRERA, M.",12/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/349873/barrera-monachesi-matias-alberto
Liga Desarrollo,MATIAS JOAQUIN FERNANDEZ,"FERNANDEZ, M.",02/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/78864/fernandez-matias-joaquin
Liga Desarrollo,MATIAS NICOLAS GONZALEZ,"GONZALEZ, M.",28/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/79206/gonzalez-matias-nicolas
Liga Desarrollo,MAXIMO GIMENEZ,"GIMENEZ, M.",02/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88069/gimenez-maximo
Liga Desarrollo,MAXIMO ALVAREZ,"ALVAREZ, M.",17/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/158990/alvarez-maximo
Liga Desarrollo,MAXIMO SUAREZ,"SUAREZ, M.",29/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/353960/suarez-maximo
Liga Desarrollo,MAXIMO BENAVIDEZ,"BENAVIDEZ, M.",10/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/270259/benavidez-maximo
Liga Desarrollo,MAXIMO ALBERTO MARTINEZ ACUÑA,"MARTINEZ, M.",15/12/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/226021/martinez-acuna-maximo-alberto
Liga Desarrollo,MAXIMO DAVID LISCOVSKY,"LISCOVSKY, M.",04/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/332134/liscovsky-maximo-david
Liga Desarrollo,MAXIMO NICOLAS KOZIARSKI,"KOZIARSKI, M.",12/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/130587/koziarski-maximo-nicolas
Liga Desarrollo,MIGUEL AGUSTIN MANZUR,"MANZUR, M.",20/04/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/88074/manzur-miguel-agustin
Liga Desarrollo,MILO SLAFER SPRITZ,"SLAFER, M.",12/08/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/40465/slafer-spritz-milo
Liga Desarrollo,MILTON NADIR MOUSQUERE,"MOUSQUERE, M.",12/11/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/130590/mousquere-milton-nadir
Liga Desarrollo,NAHUEL MOYANO,"MOYANO, N.",18/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/154011/moyano-nahuel
Liga Desarrollo,NATALIO SANTACROCE,"SANTACROCE, N.",16/05/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/83870/santacroce-natalio
Liga Desarrollo,NAZARENO ZAMORA,"ZAMORA, N.",21/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1882/89212/235288/zamora-nazareno
Liga Desarrollo,NESTOR FABIAN GONZALEZ GAYOSO,"GONZALEZ, N.",11/02/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/327997/gonzalez-gayoso-nestor-fabian
Liga Desarrollo,NICOLAS ARES,"ARES, N.",15/09/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/276846/ares-nicolas
Liga Desarrollo,NICOLAS SCHETTINO,"SCHETTINO, N.",18/11/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/214806/schettino-nicolas
Liga Desarrollo,NICOLAS CUIÑAS PELLEGRINO,"CUIÑAS, N.",11/11/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/217107/cuinas-pellegrino-nicolas
Liga Desarrollo,NICOLAS EMANUEL NOGUERA,"NOGUERA, N.",02/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/224531/noguera-nicolas-emanuel
Liga Desarrollo,NICOLAS GAEL BLASER,"BLASER, N.",19/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/334122/blaser-nicolas-gael
Liga Desarrollo,OCTAVIO DONZINO,"DONZINO, O.",15/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/301161/donzino-octavio
Liga Desarrollo,OMAR ANDRES ANTON,"ANTON, O.",15/11/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/303432/anton-omar-andres
Liga Desarrollo,PABLO SPIES,"SPIES, P.",18/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/373487/spies-pablo
Liga Desarrollo,PATRICIO ANDRES COGLIATI,"COGLIATI, P.",12/12/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/225429/cogliati-patricio-andres
Liga Desarrollo,PEDRO BONO,"BONO, P.",05/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/84471/bono-pedro
Liga Desarrollo,PEDRO ARIAS,"ARIAS, P.",18/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/335510/arias-pedro
Liga Desarrollo,PEDRO ALEJANDRO SPAJIC,"SPAJIC, P.",07/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/335398/spajic-pedro-alejandro
Liga Desarrollo,RAMIRO ANDRES NOBLE,"NOBLE, R.",02/02/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/339246/noble-ramiro-andres
Liga Desarrollo,RANIERO MAINOLDI,"MAINOLDI, R.",29/09/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/385605/mainoldi-raniero
Liga Desarrollo,RICARDO GABRIEL GUTIERREZ,"GUTIERREZ, R.",03/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/371101/gutierrez-ricardo-gabriel
Liga Desarrollo,ROCCO GUARESCHI PEREZ,"GUARESCHI, R.",15/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/376344/guareschi-perez-rocco
Liga Desarrollo,ROMAN MORAVANSKY,"MORAVANSKY, R.",04/02/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/277049/moravansky-roman
Liga Desarrollo,ROMEO AMPRIMO,"AMPRIMO, R.",19/04/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/220210/amprimo-romeo
Liga Desarrollo,SALVADOR STUCKY,"STUCKY, S.",16/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/322985/stucky-salvador
Liga Desarrollo,SANTIAGO BALLARENA,"BALLARENA, S.",20/08/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2025/89521/224669/ballarena-santiago
Liga Desarrollo,SANTIAGO HOYO,"HOYO, S.",20/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/144821/hoyo-santiago
Liga Desarrollo,SANTIAGO IVANOFF,"IVANOFF, S.",11/12/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/204828/ivanoff-santiago
Liga Desarrollo,SANTIAGO TALLADE,"TALLADE, S.",27/07/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/188845/tallade-santiago
Liga Desarrollo,SANTIAGO GUASCO PASQUINI,"GUASCO, S.",19/09/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/332428/guasco-pasquini-santiago
Liga Desarrollo,SANTIAGO AGUSTIN GROSS,"GROSS, S.",09/01/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/295694/gross-santiago-agustin
Liga Desarrollo,SANTIAGO AGUSTIN FERULLO,"FERULLO, S.",18/08/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/190731/ferullo-santiago-agustin
Liga Desarrollo,SANTIAGO BAUTISTA ESTELLEZ,"ESTELLEZ, S.",11/01/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/268592/estellez-santiago-bautista
Liga Desarrollo,SANTIAGO ISAAC OVIEDO,"OVIEDO, S.",14/11/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/337486/oviedo-santiago-isaac
Liga Desarrollo,SANTIAGO LEONEL CID,"CID , S.",05/05/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/207265/cid-santiago-leonel
Liga Desarrollo,SANTIAGO MANUEL BILBAO,"BILBAO, S.",04/01/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/174821/bilbao-santiago-manuel
Liga Desarrollo,SANTIAGO SEBASTIAN FRANCO,"FRANCO, S.",29/01/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/230583/franco-santiago-sebastian
Liga Desarrollo,SANTINO MAZZUCCHELLI,"MAZZUCCHELLI, S.",02/07/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/80/89151/219981/mazzucchelli-santino
Liga Desarrollo,SANTINO CASTRODEZA,"CASTRODEZA, S.",16/04/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/305678/castrodeza-santino
Liga Desarrollo,SANTINO ANDERSSON,"ANDERSSON, S.",09/11/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/394727/andersson-santino
Liga Desarrollo,SANTINO GALUZO,"GALUZO, S.",01/11/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/75526/galuzo-santino
Liga Desarrollo,SANTINO SANTACROCE,"SANTACROCE, S.",16/05/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/83871/santacroce-santino
Liga Desarrollo,SANTINO CARABALLO,"CARABALLO, S.",31/07/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/278407/caraballo-santino
Liga Desarrollo,SANTINO ADRIEL FRONTERA,"FRONTERA, S.",16/04/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1790/90784/231834/frontera-santino-adriel
Liga Desarrollo,SEBASTIAN CERISCIOLI,"CERISCIOLI, S.",18/12/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/74597/ceriscioli-sebastian
Liga Desarrollo,SEBASTIAN ARIEL BOGADO KEGLER,"BOGADO, S.",05/02/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/331567/bogado-kegler-sebastian-ariel
Liga Desarrollo,SEBASTIAN MISAEL CASTILLO,"CASTILLO, S.",18/06/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1869/89557/329673/castillo-sebastian-misael
Liga Desarrollo,SEGUNDO ASTULFI BOGLIC,"ASTULFI, S.",03/05/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/274147/astulfi-boglic-segundo
Liga Desarrollo,SIMON LEDE,"LEDE, S.",28/02/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/331071/lede-simon
Liga Desarrollo,SIMON CISNEROS OLMOS,"CISNEROS, S.",25/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/292817/cisneros-olmos-simon
Liga Desarrollo,SIMON PEREIRAS,"PEREIRAS, S.",07/04/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/36325/pereiras-simon
Liga Desarrollo,SIMON DIAS,"DIAS, S.",05/11/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/83677/dias-simon
Liga Desarrollo,SIMON LARREA,"LARREA, S.",27/10/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1932/89559/286379/larrea-simon
Liga Desarrollo,TADEO LAPHITZBORDE,"LAPHITZBORDE, T.",30/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1426/90263/225004/laphitzborde-tadeo
Liga Desarrollo,TADEO ELSESSER,"ELSESSER, T.",31/08/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/88/89784/226249/elsesser-tadeo
Liga Desarrollo,TEO MARTINEZ,"MARTINEZ, T.",08/01/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/275414/martinez-teo
Liga Desarrollo,THIAGO ARGÜERO,"ARGÜERO, T.",22/04/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/278413/arguero-thiago
Liga Desarrollo,THIAGO KALIL GRONDA SEBA,"GRONDA, T.",22/10/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1541/89152/326428/gronda-seba-thiago-kalil
Liga Desarrollo,TIAGO TOMATIS,"TOMATIS, T.",25/10/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/205785/tomatis-tiago
Liga Desarrollo,TIAGO  GUILLERMO OLAGUE,"OLAGUE, T.",07/03/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/223418/olague-tiago-guillermo
Liga Desarrollo,TIAGO IGNACIO DROCEZESKY,"DROCEZESKY, T.",02/09/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/19/90268/222002/drocezesky-tiago-ignacio
Liga Desarrollo,TIZIANO JOSE BRUNO TAUZ,"BRUNO, T.",08/10/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/323101/bruno-tauz-tiziano-jose
Liga Desarrollo,TOBIAS REIZNER,"REIZNER, T.",14/06/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/2305/89305/322598/reizner-tobias
Liga Desarrollo,TOBIAS TAMAGUSUKU,"TAMAGUSUKU, T.",31/05/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/225815/tamagusuku-tobias
Liga Desarrollo,TOBIAS SIROCHINSKY,"SIROCHINSKY, T.",30/06/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/190712/sirochinsky-tobias
Liga Desarrollo,TOBIAS JULIAN FLOSSI,"FLOSSI, T.",08/02/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/182442/flossi-tobias-julian
Liga Desarrollo,TOBIAS MARCELO MEDINA,"MEDINA, T.",10/12/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/396805/medina-tobias-marcelo
Liga Desarrollo,TOMAS MARTINEZ ROSENFELD,"MARTINEZ, T.",08/07/2010,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/336120/martinez-rosenfeld-tomas
Liga Desarrollo,TOMAS DURANDO,"DURANDO, T.",04/06/2008,https://www.laliganacional.com.ar/ligaproximo/jugador/1498/89585/270378/durando-tomas
Liga Desarrollo,TOMAS MARTINEZ,"MARTINEZ, T.",28/07/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/2376/89256/190752/martinez-tomas
Liga Desarrollo,TOMAS ANDRES PERALTA,"PERALTA, T.",13/05/2004,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/185641/peralta-tomas-andres
Liga Desarrollo,TOMAS FRANCISCO DELIA,"DELIA, T.",18/03/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/1992/90336/378286/delia-tomas-francisco
Liga Desarrollo,ULISES MARTORELL BENITEZ,"MARTORELL, U.",15/11/2006,https://www.laliganacional.com.ar/ligaproximo/jugador/46/88971/328514/martorell-benitez-ulises
Liga Desarrollo,ULISES DAMIAN GONZALEZ,"GONZALEZ, U.",01/09/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1913/89179/144787/gonzalez-ulises-damian
Liga Desarrollo,VALENTIN SEGURADO NUÑEZ,"SEGURADO, V.",17/06/2009,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/82995/segurado-nunez-valentin
Liga Desarrollo,VALENTIN MONZON MARTINEZ,"MONZON, V.",01/01/2007,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/372714/monzon-martinez-valentin
Liga Desarrollo,VALENTINO AYALA,"AYALA, V.",17/01/2005,https://www.laliganacional.com.ar/ligaproximo/jugador/1474/88694/165056/ayala-valentino
