IdPartido,Fecha,Equipo_local,Equipo_visitante,Local,Equipo,personId,firstName,lastName,Dorsal,Periodo,Tipo,Resultado,Zona,x,y
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO2,CONVERTIDO,,79,91
125521,10/12/2025,URU,ARG,True,URU,407935,Gabriel,Venet,15,4,TIRO2,FALLADO,,112,42
125521,10/12/2025,URU,ARG,False,ARG,355917,Facundo,Cornalis,5,4,TIRO3,FALLADO,,254,111
125521,10/12/2025,URU,ARG,True,URU,324131,Federico,Cruz,8,4,TIRO2,CONVERTIDO,,143,38
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO3,CONVERTIDO,,98,176
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO1,FALLADO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO2,FALLADO,,137,22
125521,10/12/2025,URU,ARG,False,ARG,408872,Bautista,Gobetti,6,4,TIRO2,CONVERTIDO,,140,31
125521,10/12/2025,URU,ARG,False,ARG,408860,Mateo,Fessia,12,4,TIRO2,CONVERTIDO,,156,42
125521,10/12/2025,URU,ARG,True,URU,407935,Gabriel,Venet,15,4,TIRO3,FALLADO,,227,135
125521,10/12/2025,URU,ARG,False,ARG,408860,Mateo,Fessia,12,4,TIRO2,FALLADO,,213,101
125521,10/12/2025,URU,ARG,True,URU,324131,Federico,Cruz,8,4,TIRO2,FALLADO,,142,29
125521,10/12/2025,URU,ARG,True,URU,408046,Tomas,Abal,0,4,TIRO3,CONVERTIDO,,59,149
125521,10/12/2025,URU,ARG,False,ARG,408857,Joaquin,Caumo,10,4,TIRO3,CONVERTIDO,,61,131
125522,10/12/2025,ECU,COL,False,COL,409483,Julian,Betancurt,59,1,TIRO2,FALLADO,,102,73
125522,10/12/2025,ECU,COL,True,ECU,379770,Adair,Quiñonez,23,1,TIRO3,FALLADO,,257,97
125522,10/12/2025,ECU,COL,False,COL,409481,Andres,Mateus,10,1,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409481,Andres,Mateus,10,1,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409477,Yansem,Caicedo,14,1,TIRO2,FALLADO,,187,97
125522,10/12/2025,ECU,COL,True,ECU,379770,Adair,Quiñonez,23,1,TIRO3,FALLADO,,12,35
125522,10/12/2025,ECU,COL,True,ECU,379507,Juan,Castillo,2,1,TIRO2,FALLADO,,127,36
125522,10/12/2025,ECU,COL,False,COL,400857,Leonardo,Restrepo,5,1,TIRO3,FALLADO,,74,160
125522,10/12/2025,ECU,COL,True,ECU,409169,Felipe,Noboa,14,1,TIRO3,FALLADO,,270,30
125522,10/12/2025,ECU,COL,True,ECU,409013,José,Daza,7,1,TIRO2,CONVERTIDO,,99,106
125522,10/12/2025,ECU,COL,False,COL,409481,Andres,Mateus,10,1,TIRO2,FALLADO,,118,41
125522,10/12/2025,ECU,COL,True,ECU,409169,Felipe,Noboa,14,1,TIRO3,CONVERTIDO,,12,37
125522,10/12/2025,ECU,COL,False,COL,379759,Matthew,Bernal,7,1,TIRO2,FALLADO,,110,64
125522,10/12/2025,ECU,COL,True,ECU,409013,José,Daza,7,1,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,True,ECU,409013,José,Daza,7,1,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,True,ECU,379770,Adair,Quiñonez,23,1,TIRO2,FALLADO,,154,49
125522,10/12/2025,ECU,COL,True,ECU,379509,Lheyder,Vargas,48,1,TIRO3,FALLADO,,46,123
125522,10/12/2025,ECU,COL,False,COL,379442,Angel,Orozco,83,1,TIRO2,FALLADO,,119,72
125522,10/12/2025,ECU,COL,True,ECU,379507,Juan,Castillo,2,1,TIRO3,FALLADO,,99,158
125522,10/12/2025,ECU,COL,True,ECU,379507,Juan,Castillo,2,1,TIRO2,FALLADO,,136,82
125522,10/12/2025,ECU,COL,False,COL,379442,Angel,Orozco,83,1,TIRO2,CONVERTIDO,,137,45
125522,10/12/2025,ECU,COL,False,COL,379442,Angel,Orozco,83,1,TIRO2,FALLADO,,151,36
125522,10/12/2025,ECU,COL,False,COL,400857,Leonardo,Restrepo,5,1,TIRO3,CONVERTIDO,,46,137
125522,10/12/2025,ECU,COL,True,ECU,409161,Michael,Cevallos,1,1,TIRO3,CONVERTIDO,,180,162
125522,10/12/2025,ECU,COL,True,ECU,379500,Alhan,Zambrano,10,1,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,True,ECU,379500,Alhan,Zambrano,10,1,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,False,COL,332119,Andres,Hernandez,24,1,TIRO2,FALLADO,,71,68
125522,10/12/2025,ECU,COL,True,ECU,409169,Felipe,Noboa,14,1,TIRO3,FALLADO,,268,62
125522,10/12/2025,ECU,COL,True,ECU,409167,Ismael,Ibarra,15,1,TIRO2,FALLADO,,156,43
125522,10/12/2025,ECU,COL,False,COL,409482,Alejandro,Sanchez,4,1,TIRO2,FALLADO,,99,58
125522,10/12/2025,ECU,COL,True,ECU,379500,Alhan,Zambrano,10,1,TIRO2,FALLADO,,126,31
125522,10/12/2025,ECU,COL,False,COL,409482,Alejandro,Sanchez,4,1,TIRO3,FALLADO,,29,108
125522,10/12/2025,ECU,COL,False,COL,332119,Andres,Hernandez,24,1,TIRO2,FALLADO,,168,44
125522,10/12/2025,ECU,COL,False,COL,379442,Angel,Orozco,83,1,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,False,COL,379442,Angel,Orozco,83,1,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,True,ECU,409161,Michael,Cevallos,1,1,TIRO3,CONVERTIDO,,167,164
125522,10/12/2025,ECU,COL,False,COL,409482,Alejandro,Sanchez,4,1,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409482,Alejandro,Sanchez,4,1,TIRO1,CONVERTIDO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409484,Ezekiel,Suarez,8,1,TIRO3,FALLADO,,13,57
125522,10/12/2025,ECU,COL,False,COL,409483,Julian,Betancurt,59,1,TIRO2,CONVERTIDO,,140,31
125522,10/12/2025,ECU,COL,True,ECU,409013,José,Daza,7,1,TIRO2,CONVERTIDO,,122,36
125522,10/12/2025,ECU,COL,False,COL,409484,Ezekiel,Suarez,8,1,TIRO3,FALLADO,,149,173
125522,10/12/2025,ECU,COL,False,COL,409477,Yansem,Caicedo,14,2,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,False,COL,409477,Yansem,Caicedo,14,2,TIRO1,FALLADO,,0,0
125522,10/12/2025,ECU,COL,True,ECU,379509,Lheyder,Vargas,48,2,TIRO3,CONVERTIDO,,250,102
