Fecha,Condicion equipos,Equipo,Rival,Número Camiseta,Apellido,Nombre,Nombre completo,Segundos jugados,Tiempo jugado (mm:ss),Puntos,T2A,T2I,T2%,T3A,T3I,T3%,T1A,T1I,T1%,DReb,OReb,TReb,Asistencias,Recuperos,Perdidas,Tapones cometidos,Tapones recibidos,Faltas Cometidas,Faltas Recibidas,Valoracion,Ganado,Estadio,IdPartido,Etapa,Titular,Plus/minus
13/12/2025,VISITANTE,PAR,COL,3,RADICE,ROBERTO,"RADICE, R.",1873,31:13,13,0,3,0.0,3,5,60.0,4,7,57.1,2,0,2,4,1,1,0,0,0,5,11,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,1,-3
13/12/2025,VISITANTE,PAR,COL,5,VERA,LUIS,"VERA, L.",2159,35:59,12,2,4,50.0,2,2,100.0,2,3,66.7,7,2,9,5,0,4,2,0,1,3,21,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,1,12
13/12/2025,VISITANTE,PAR,COL,6,TALAVERA,ALEJANDRO,"TALAVERA, A.",2135,35:35,18,3,7,42.9,4,10,40.0,0,0,0.0,7,1,8,2,0,2,0,0,2,1,16,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,1,4
13/12/2025,VISITANTE,PAR,COL,7,IRALA,MATEO,"IRALA, M.",183,3:3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,-8
13/12/2025,VISITANTE,PAR,COL,9,VAZQUEZ,JUAN,"VAZQUEZ, J.",978,16:18,3,1,1,100.0,0,1,0.0,1,1,100.0,2,0,2,3,1,2,0,0,0,2,6,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,13
13/12/2025,VISITANTE,PAR,COL,10,DOMINGUEZ,EVERT,"DOMINGUEZ, E.",192,3:12,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,-2,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,-5
13/12/2025,VISITANTE,PAR,COL,14,ESCURRA,MAURICIO,"ESCURRA, M.",1856,30:56,11,4,8,50.0,1,4,25.0,0,0,0.0,9,1,10,0,3,3,1,0,2,4,15,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,1,4
13/12/2025,VISITANTE,PAR,COL,15,HACHEN,RICHARD,"HACHEN, R.",344,5:44,1,0,2,0.0,0,0,0.0,1,2,50.0,4,1,5,0,1,2,0,0,0,1,2,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,-5
13/12/2025,VISITANTE,PAR,COL,21,GONZALEZ,NESTOR,"GONZALEZ, N.",2056,34:16,13,6,18,33.3,0,1,0.0,1,4,25.0,5,5,10,1,0,3,0,0,4,2,5,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,1,10
13/12/2025,VISITANTE,PAR,COL,34,GIMENEZ,MAXIMILIANO,"GIMENEZ, M.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,0
13/12/2025,VISITANTE,PAR,COL,55,MOLINAS,JOSE,"MOLINAS, J.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,0
13/12/2025,VISITANTE,PAR,COL,81,CUELLAR,EZEQUIEL,"CUELLAR, E.",224,3:44,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130826,5°-8° puesto,0,3
13/12/2025,LOCAL,CHI,ECU,0,MUSRRI,LUIS,"MUSRRI, L.",1132,18:52,14,4,4,100.0,2,4,50.0,0,0,0.0,2,0,2,3,0,6,1,0,2,1,12,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,7
13/12/2025,LOCAL,CHI,ECU,1,PACHANO,GABRIEL,"PACHANO, G.",1323,22:3,8,4,5,80.0,0,2,0.0,0,0,0.0,1,0,1,3,1,3,0,0,3,1,7,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-1
13/12/2025,LOCAL,CHI,ECU,2,LA RIVERA,TOMAS,"LA RIVERA, T.",1362,22:42,9,3,4,75.0,1,6,16.7,0,0,0.0,2,1,3,0,0,3,1,0,1,0,4,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,-5
13/12/2025,LOCAL,CHI,ECU,3,CASTRO,MATEO,"CASTRO, M.",246,4:6,3,1,1,100.0,0,1,0.0,1,1,100.0,1,0,1,1,1,4,0,0,0,1,1,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,5
13/12/2025,LOCAL,CHI,ECU,4,HITSCHFELD,MATHIAS,"HITSCHFELD, M.",1014,16:54,7,0,1,0.0,1,3,33.3,4,4,100.0,1,1,2,0,1,1,0,0,1,3,6,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,19
13/12/2025,LOCAL,CHI,ECU,7,PINO,TOMAS,"PINO, T.",88,1:28,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,2
13/12/2025,LOCAL,CHI,ECU,8,ECHEVERRIA,AGUSTIN,"ECHEVERRIA, A.",1433,23:53,4,2,3,66.7,0,3,0.0,0,0,0.0,2,1,3,0,0,0,0,0,0,0,3,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,-8
13/12/2025,LOCAL,CHI,ECU,9,STUARDO,PEDRO,"STUARDO, P.",1168,19:28,4,2,5,40.0,0,0,0.0,0,0,0.0,5,2,7,1,2,1,0,0,0,1,10,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,6
13/12/2025,LOCAL,CHI,ECU,10,SARAVIA,FRANCISCO,"SARAVIA, F.",710,11:50,9,4,4,100.0,0,2,0.0,1,1,100.0,0,0,0,1,1,2,0,0,1,3,7,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,14
13/12/2025,LOCAL,CHI,ECU,11,DONOSO,PEDRO,"DONOSO, P.",1066,17:46,3,1,3,33.3,0,0,0.0,1,2,50.0,3,2,5,0,0,0,1,0,4,2,6,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,5
13/12/2025,LOCAL,CHI,ECU,15,VELÁSQUEZ,MATEO,"VELÁSQUEZ, M.",1541,25:41,7,2,3,66.7,1,2,50.0,0,0,0.0,2,0,2,2,1,1,0,0,1,1,9,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,6
13/12/2025,LOCAL,CHI,ECU,17,QUEZADA,MAXIMILIANO,"QUEZADA, M.",917,15:17,2,1,4,25.0,0,0,0.0,0,0,0.0,5,0,5,1,1,1,1,0,2,2,6,1,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,5
13/12/2025,VISITANTE,ECU,CHI,1,CEVALLOS,MICHAEL,"CEVALLOS, M.",1241,20:41,18,3,8,37.5,2,7,28.6,6,8,75.0,2,2,4,1,0,2,0,0,1,5,9,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,1
13/12/2025,VISITANTE,ECU,CHI,2,CASTILLO,JUAN,"CASTILLO, J.",1872,31:12,9,2,7,28.6,1,8,12.5,2,4,50.0,2,0,2,7,4,4,0,0,0,3,4,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,-2
13/12/2025,VISITANTE,ECU,CHI,7,DAZA,JOSÉ,"DAZA, J.",798,13:18,9,4,7,57.1,0,0,0.0,1,2,50.0,3,3,6,1,1,1,0,0,3,3,12,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,11
13/12/2025,VISITANTE,ECU,CHI,10,ZAMBRANO,ALHAN,"ZAMBRANO, A.",621,10:21,0,0,2,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,2,1,0,0,0,-7,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-13
13/12/2025,VISITANTE,ECU,CHI,12,MANJARRES,RODRIGO,"MANJARRES, R.",864,14:24,4,2,3,66.7,0,1,0.0,0,2,0.0,0,2,2,0,1,1,0,0,2,1,2,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-11
13/12/2025,VISITANTE,ECU,CHI,13,MINA,JAHIR,"MINA, J.",221,3:41,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-13
13/12/2025,VISITANTE,ECU,CHI,14,NOBOA,FELIPE,"NOBOA, F.",1638,27:18,0,0,6,0.0,0,1,0.0,0,0,0.0,1,8,9,1,2,2,0,0,3,0,3,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,5
13/12/2025,VISITANTE,ECU,CHI,15,IBARRA,ISMAEL,"IBARRA, I.",530,8:50,2,1,6,16.7,0,0,0.0,0,2,0.0,0,1,1,0,2,2,0,0,3,1,-4,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-25
13/12/2025,VISITANTE,ECU,CHI,23,QUIÑONEZ,ADAIR,"QUIÑONEZ, A.",2145,35:45,8,4,5,80.0,0,2,0.0,0,0,0.0,8,5,13,2,2,3,0,0,0,1,19,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,-2
13/12/2025,VISITANTE,ECU,CHI,32,COROZO,JEREMY,"COROZO, J.",1362,22:42,6,3,4,75.0,0,1,0.0,0,2,0.0,5,4,9,1,0,1,1,0,1,1,12,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,-9
13/12/2025,VISITANTE,ECU,CHI,33,REYES,DEIVIS,"REYES, D.",24,0:24,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,0,0
13/12/2025,VISITANTE,ECU,CHI,48,VARGAS,LHEYDER,"VARGAS, L.",684,11:24,5,1,3,33.3,1,3,33.3,0,0,0.0,1,1,2,0,1,1,0,0,2,0,3,0,"Estadio Primero de Marzo, Asunción",130827,5°-8° puesto,1,3
13/12/2025,LOCAL,ARG,VEN,2,PETTOVELLO,BENJAMIN,"PETTOVELLO, B.",1562,26:2,15,6,12,50.0,0,0,0.0,3,5,60.0,5,4,9,2,1,2,1,0,1,6,18,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,23
13/12/2025,LOCAL,ARG,VEN,4,HERNANDEZ,MANUEL,"HERNANDEZ, M.",1680,28:0,10,2,4,50.0,2,7,28.6,0,3,0.0,3,0,3,1,0,3,1,0,3,2,2,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,19
13/12/2025,LOCAL,ARG,VEN,5,CORNALIS,FACUNDO,"CORNALIS, F.",727,12:7,0,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,1,1,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-5
13/12/2025,LOCAL,ARG,VEN,6,GOBETTI,BAUTISTA,"GOBETTI, B.",1335,22:15,9,3,5,60.0,1,1,100.0,0,2,0.0,4,0,4,1,1,1,0,0,2,1,10,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,17
13/12/2025,LOCAL,ARG,VEN,7,TORRENS,ELIAS,"TORRENS, E.",722,12:2,1,0,2,0.0,0,0,0.0,1,2,50.0,1,2,3,0,0,0,1,0,1,1,2,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,1
13/12/2025,LOCAL,ARG,VEN,8,AMAN,GONZALO,"AMAN, G.",881,14:41,0,0,4,0.0,0,2,0.0,0,0,0.0,3,0,3,1,0,2,0,0,3,0,-4,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,7
13/12/2025,LOCAL,ARG,VEN,9,CELIZ,JOAQUIN,"CELIZ, J.",870,14:30,8,2,4,50.0,0,2,0.0,4,4,100.0,7,2,9,2,0,0,0,0,2,4,15,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,16
13/12/2025,LOCAL,ARG,VEN,10,CAUMO,JOAQUIN,"CAUMO, J.",1058,17:38,3,0,4,0.0,0,6,0.0,3,3,100.0,5,0,5,2,1,0,0,0,2,1,1,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,11
13/12/2025,LOCAL,ARG,VEN,11,MORAVANSKY,ROMAN,"MORAVANSKY, R.",1032,17:12,11,1,2,50.0,3,5,60.0,0,0,0.0,4,0,4,0,1,2,0,0,1,1,11,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,11
13/12/2025,LOCAL,ARG,VEN,12,FESSIA,MATEO,"FESSIA, M.",765,12:45,3,1,2,50.0,0,1,0.0,1,2,50.0,0,1,1,0,1,1,1,0,1,4,2,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-5
13/12/2025,LOCAL,ARG,VEN,14,PETTINAROLI,SANTIAGO,"PETTINAROLI, S.",1252,20:52,6,3,7,42.9,0,2,0.0,0,2,0.0,4,1,5,5,1,0,0,0,0,3,9,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,13
13/12/2025,LOCAL,ARG,VEN,15,MARQUEZ,JUAN,"MARQUEZ, J.",116,1:56,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,-2,1,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-3
13/12/2025,VISITANTE,VEN,ARG,2,TORRES,DEIKER,"TORRES, D.",1182,19:42,4,0,2,0.0,1,4,25.0,1,2,50.0,4,0,4,2,1,4,0,0,2,1,1,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-17
13/12/2025,VISITANTE,VEN,ARG,3,VASQUEZ,JULIO,"VASQUEZ, J.",1301,21:41,2,1,11,9.1,0,5,0.0,0,0,0.0,2,3,5,0,0,2,0,0,2,0,-10,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,-13
13/12/2025,VISITANTE,VEN,ARG,4,SEGOVIA,RICHARD,"SEGOVIA, R.",976,16:16,7,3,7,42.9,0,3,0.0,1,1,100.0,0,2,2,0,0,0,0,0,0,2,2,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,-4
13/12/2025,VISITANTE,VEN,ARG,7,LARA,JOSE,"LARA, J.",1487,24:47,4,2,5,40.0,0,2,0.0,0,0,0.0,7,1,8,0,0,3,1,0,1,1,5,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,-11
13/12/2025,VISITANTE,VEN,ARG,9,PERDOMO,JUAN,"PERDOMO, J.",1295,21:35,2,0,3,0.0,0,5,0.0,2,2,100.0,1,0,1,0,2,0,0,0,1,1,-3,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-1
13/12/2025,VISITANTE,VEN,ARG,12,MIQUILARENO,GABRIEL,"MIQUILARENO, G.",678,11:18,4,2,2,100.0,0,0,0.0,0,6,0.0,4,2,6,0,1,0,1,0,3,3,6,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-2
13/12/2025,VISITANTE,VEN,ARG,14,GUTIERREZ,KEVIN,"GUTIERREZ, K.",1503,25:3,7,1,4,25.0,1,3,33.3,2,4,50.0,9,2,11,1,0,3,1,0,2,2,10,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,-11
13/12/2025,VISITANTE,VEN,ARG,18,ANILLO,WILLIAMS,"ANILLO, W.",1109,18:29,10,2,3,66.7,2,2,100.0,0,0,0.0,3,0,3,1,0,1,1,0,4,1,13,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-19
13/12/2025,VISITANTE,VEN,ARG,20,MONTERO,ISAAC,"MONTERO, I.",489,8:9,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,2,1,0,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-5
13/12/2025,VISITANTE,VEN,ARG,23,NIÑO,SAMUEL,"NIÑO, S.",853,14:13,2,1,3,33.3,0,1,0.0,0,0,0.0,4,0,4,2,0,1,0,0,3,1,4,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,1,-14
13/12/2025,VISITANTE,VEN,ARG,26,SOTO,DIEGO,"SOTO, D.",1011,16:51,3,1,4,25.0,0,0,0.0,1,2,50.0,4,0,4,0,0,1,0,0,4,3,2,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,-11
13/12/2025,VISITANTE,VEN,ARG,51,CARRIZO,JOSE,"CARRIZO, J.",116,1:56,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,"Estadio Primero de Marzo, Asunción",130828,Semifinal,0,3
13/12/2025,LOCAL,BRA,URU,2,MATHIAS,CAIO,"MATHIAS, C.",1114,18:34,2,1,2,50.0,0,6,0.0,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,32
13/12/2025,LOCAL,BRA,URU,3,NASCIMENTO,MATHEUS,"NASCIMENTO, M.",1320,22:0,26,3,4,75.0,6,9,66.7,2,4,50.0,0,3,3,1,3,2,0,0,2,2,25,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,41
13/12/2025,LOCAL,BRA,URU,6,ALVES,PEDRO,"ALVES, P.",909,15:9,6,3,3,100.0,0,0,0.0,0,2,0.0,2,2,4,0,0,0,1,0,1,2,9,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,25
13/12/2025,LOCAL,BRA,URU,8,FERNANDES,JOAO GABRIEL,"FERNANDES, J.",713,11:53,3,0,0,0.0,1,3,33.3,0,0,0.0,1,1,2,0,1,0,0,0,0,0,4,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,23
13/12/2025,LOCAL,BRA,URU,10,MELO,PIETRO,"MELO, P.",1004,16:44,13,1,2,50.0,3,6,50.0,2,2,100.0,2,0,2,4,1,1,0,0,1,1,15,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,15
13/12/2025,LOCAL,BRA,URU,11,BANDIERA,JOÃO,"BANDIERA, J.",1112,18:32,3,0,3,0.0,0,3,0.0,3,4,75.0,2,0,2,7,1,2,0,0,2,4,4,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,35
13/12/2025,LOCAL,BRA,URU,14,NEVES,JOAO,"NEVES, J.",942,15:42,3,0,1,0.0,1,5,20.0,0,0,0.0,5,1,6,2,1,2,0,0,2,0,5,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,8
13/12/2025,LOCAL,BRA,URU,25,SOUZA,PEDRO,"SOUZA, P.",1232,20:32,12,3,5,60.0,1,3,33.3,3,4,75.0,4,0,4,2,0,4,0,0,1,6,9,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,14
13/12/2025,LOCAL,BRA,URU,33,FERREIRA,CRISTIAN,"FERREIRA, C.",964,16:4,8,3,3,100.0,0,0,0.0,2,4,50.0,5,3,8,0,0,1,1,0,1,2,14,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,17
13/12/2025,LOCAL,BRA,URU,45,SANTOS,ISAIAH,"SANTOS, I.",1130,18:50,12,2,5,40.0,1,3,33.3,5,6,83.3,4,4,8,3,1,1,0,0,1,3,17,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,28
13/12/2025,LOCAL,BRA,URU,50,SANTOS,EDUARDO,"SANTOS, E.",1047,17:27,12,3,4,75.0,0,2,0.0,6,7,85.7,2,3,5,1,1,3,0,0,1,4,12,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,20
13/12/2025,LOCAL,BRA,URU,99,DE RINALDE,JOÃO MARCELO,"DE RINALDE, J.",514,8:34,6,3,4,75.0,0,0,0.0,0,0,0.0,2,3,5,1,0,0,0,0,1,0,11,1,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,12
13/12/2025,VISITANTE,URU,BRA,0,ABAL,TOMAS,"ABAL, T.",1107,18:27,4,1,1,100.0,0,3,0.0,2,2,100.0,1,0,1,2,1,2,0,0,2,1,3,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-33
13/12/2025,VISITANTE,URU,BRA,4,PASTRANA,MANUEL,"PASTRANA, M.",723,12:3,5,1,2,50.0,1,3,33.3,0,0,0.0,2,0,2,0,0,0,0,0,0,1,4,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-15
13/12/2025,VISITANTE,URU,BRA,5,IZUIBEJERES,FACUNDO,"IZUIBEJERES, F.",1015,16:55,7,2,4,50.0,0,4,0.0,3,3,100.0,1,0,1,4,1,0,0,0,4,2,7,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,-11
13/12/2025,VISITANTE,URU,BRA,8,CRUZ,FEDERICO,"CRUZ, F.",872,14:32,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,2,2,4,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-24
13/12/2025,VISITANTE,URU,BRA,10,GOMEZ,LAUTARO,"GOMEZ, L.",1087,18:7,14,5,8,62.5,1,2,50.0,1,2,50.0,2,0,2,0,1,3,1,0,2,1,10,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,-12
13/12/2025,VISITANTE,URU,BRA,11,TESTA,NICOLAS,"TESTA, N.",1473,24:33,11,2,4,50.0,2,4,50.0,1,2,50.0,4,0,4,0,2,1,2,0,1,1,13,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,-26
13/12/2025,VISITANTE,URU,BRA,13,RAMÍREZ,VALENTINO,"RAMÍREZ, V.",948,15:48,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,0,1,0,0,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-32
13/12/2025,VISITANTE,URU,BRA,15,VENET,GABRIEL,"VENET, G.",822,13:42,0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,3,0,0,4,0,-5,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-29
13/12/2025,VISITANTE,URU,BRA,19,FATA,GABRIEL,"FATA, G.",1268,21:8,0,0,1,0.0,0,3,0.0,0,0,0.0,1,0,1,2,0,2,0,0,3,0,-3,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,-17
13/12/2025,VISITANTE,URU,BRA,21,MICHAELSSON,THIAGO,"MICHAELSSON, T.",927,15:27,5,0,3,0.0,1,1,100.0,2,2,100.0,2,0,2,2,0,3,0,0,1,2,3,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-28
13/12/2025,VISITANTE,URU,BRA,22,OROZCO,LUCAS,"OROZCO, L.",1394,23:14,2,0,0,0.0,0,1,0.0,2,4,50.0,2,0,2,1,2,2,0,0,3,4,2,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,1,-33
13/12/2025,VISITANTE,URU,BRA,29,GUZZETTI,JUAN,"GUZZETTI, J.",365,6:5,0,0,0,0.0,0,0,0.0,0,2,0.0,1,1,2,0,0,1,0,0,3,1,-1,0,"Estadio Primero de Marzo, Asunción",130829,Semifinal,0,-10
14/12/2025,LOCAL,COL,ECU,4,SANCHEZ,ALEJANDRO,"SANCHEZ, A.",754,12:34,0,0,4,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,1,-5,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,-15
14/12/2025,LOCAL,COL,ECU,5,RESTREPO,LEONARDO,"RESTREPO, L.",1948,32:28,24,2,5,40.0,6,16,37.5,2,2,100.0,5,2,7,2,0,2,1,0,4,4,19,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,1
14/12/2025,LOCAL,COL,ECU,6,BROWN,SALOMON,"BROWN, S.",743,12:23,2,1,2,50.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,0,2,1,0,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,-2
14/12/2025,LOCAL,COL,ECU,7,BERNAL,MATTHEW,"BERNAL, M.",2089,34:49,7,3,9,33.3,0,3,0.0,1,2,50.0,3,6,9,5,0,3,0,0,0,2,8,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,-7
14/12/2025,LOCAL,COL,ECU,8,SUAREZ,EZEKIEL,"SUAREZ, E.",739,12:19,2,1,1,100.0,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-4
14/12/2025,LOCAL,COL,ECU,10,MATEUS,ANDRES,"MATEUS, A.",459,7:39,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,-1
14/12/2025,LOCAL,COL,ECU,14,CAICEDO,YANSEM,"CAICEDO, Y.",798,13:18,5,1,2,50.0,1,2,50.0,0,0,0.0,1,2,3,2,2,1,0,0,2,0,9,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-7
14/12/2025,LOCAL,COL,ECU,24,HERNANDEZ,ANDRES,"HERNANDEZ, A.",974,16:14,12,3,6,50.0,2,4,50.0,0,0,0.0,3,0,3,2,0,4,0,0,5,0,8,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,5
14/12/2025,LOCAL,COL,ECU,32,RIOS,SANTIAGO,"RIOS, S.",648,10:48,0,0,0,0.0,0,5,0.0,0,0,0.0,2,1,3,0,0,0,0,0,1,0,-2,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-6
14/12/2025,LOCAL,COL,ECU,59,BETANCURT,JULIAN,"BETANCURT, J.",1513,25:13,6,2,7,28.6,0,1,0.0,2,2,100.0,4,1,5,1,0,0,0,0,1,1,6,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,1
14/12/2025,LOCAL,COL,ECU,83,OROZCO,ANGEL,"OROZCO, A.",1335,22:15,4,2,6,33.3,0,0,0.0,0,0,0.0,7,4,11,0,2,3,4,0,2,3,14,0,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,-10
14/12/2025,VISITANTE,ECU,COL,1,CEVALLOS,MICHAEL,"CEVALLOS, M.",1641,27:21,7,1,4,25.0,1,4,25.0,2,4,50.0,2,3,5,4,0,2,0,0,2,2,6,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,0
14/12/2025,VISITANTE,ECU,COL,2,CASTILLO,JUAN,"CASTILLO, J.",1796,29:56,18,2,4,50.0,4,12,33.3,2,4,50.0,5,3,8,5,2,2,0,0,0,2,19,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,11
14/12/2025,VISITANTE,ECU,COL,7,DAZA,JOSÉ,"DAZA, J.",1666,27:46,5,2,12,16.7,0,0,0.0,1,2,50.0,5,3,8,2,0,1,0,0,3,2,3,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,1,11
14/12/2025,VISITANTE,ECU,COL,10,ZAMBRANO,ALHAN,"ZAMBRANO, A.",702,11:42,3,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,1,0,2,1,0,0,0,3,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,2
14/12/2025,VISITANTE,ECU,COL,12,MANJARRES,RODRIGO,"MANJARRES, R.",0,0:0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,"Estadio Primero de Marzo, Asunción",130830,7° Puesto,0,0
